ID,Daypart,Visit#Daypart
140237,11 AM - before 2 PM,1
140237,5 PM - before 9 PM,3
140238,11 AM - before 2 PM,6
140238,2 PM - before 5 PM,6
140238,5 PM - before 9 PM,5
140238,9 AM - before 11 AM,6
140238,9 PM or later,5
140239,5 PM - before 9 PM,4
140240,11 AM - before 2 PM,5
140240,2 PM - before 5 PM,3
140240,5 PM - before 9 PM,10
140240,9 AM - before 11 AM,5
140240,9 PM or later,7
140248,5 PM - before 9 PM,2
140253,9 AM - before 11 AM,30
140254,5 PM - before 9 PM,4
140264,2 PM - before 5 PM,3
140264,5 PM - before 9 PM,4
140264,9 AM - before 11 AM,3
140265,2 PM - before 5 PM,2
140266,5 PM - before 9 PM,3
140266,9 AM - before 11 AM,2
140267,5 PM - before 9 PM,1
140267,Before 9 AM,1
140279,5 PM - before 9 PM,2
140280,11 AM - before 2 PM,3
140280,2 PM - before 5 PM,3
140280,5 PM - before 9 PM,3
140280,9 PM or later,3
140291,11 AM - before 2 PM,1
140291,5 PM - before 9 PM,1
140292,11 AM - before 2 PM,3
140292,2 PM - before 5 PM,6
140292,5 PM - before 9 PM,10
140292,9 PM or later,5
140292,Before 9 AM,6
140293,5 PM - before 9 PM,2
140294,5 PM - before 9 PM,3
140295,11 AM - before 2 PM,2
140295,5 PM - before 9 PM,5
140295,9 PM or later,3
140296,11 AM - before 2 PM,2
140296,5 PM - before 9 PM,2
140297,5 PM - before 9 PM,3
140297,9 PM or later,1
140303,5 PM - before 9 PM,7
140303,9 PM or later,3
140304,2 PM - before 5 PM,3
140304,5 PM - before 9 PM,3
140306,5 PM - before 9 PM,2
140309,5 PM - before 9 PM,5
140309,Before 9 AM,5
140310,5 PM - before 9 PM,5
140310,9 AM - before 11 AM,3
140310,9 PM or later,2
140311,5 PM - before 9 PM,5
140311,9 AM - before 11 AM,3
140312,5 PM - before 9 PM,6
140312,9 AM - before 11 AM,4
140313,5 PM - before 9 PM,4
140314,5 PM - before 9 PM,2
140315,5 PM - before 9 PM,6
140315,9 AM - before 11 AM,2
140315,9 PM or later,2
140316,2 PM - before 5 PM,3
140316,5 PM - before 9 PM,4
140316,9 AM - before 11 AM,5
140317,5 PM - before 9 PM,3
140317,9 PM or later,1
140318,2 PM - before 5 PM,3
140318,5 PM - before 9 PM,3
140318,9 AM - before 11 AM,2
140319,2 PM - before 5 PM,7
140319,5 PM - before 9 PM,7
140319,Before 9 AM,6
140320,5 PM - before 9 PM,4
140320,9 AM - before 11 AM,6
140321,5 PM - before 9 PM,3
140321,9 AM - before 11 AM,3
140321,9 PM or later,2
140326,5 PM - before 9 PM,4
140327,11 AM - before 2 PM,5
140327,5 PM - before 9 PM,5
140327,Before 9 AM,4
140328,Before 9 AM,4
140329,2 PM - before 5 PM,4
140330,2 PM - before 5 PM,2
140331,5 PM - before 9 PM,2
140332,5 PM - before 9 PM,4
140332,Before 9 AM,4
140333,9 AM - before 11 AM,4
140334,5 PM - before 9 PM,7
140334,9 AM - before 11 AM,5
140335,2 PM - before 5 PM,1
140335,5 PM - before 9 PM,1
140336,5 PM - before 9 PM,4
140337,5 PM - before 9 PM,4
140338,5 PM - before 9 PM,4
140341,2 PM - before 5 PM,6
140341,5 PM - before 9 PM,6
140342,2 PM - before 5 PM,5
140342,5 PM - before 9 PM,10
140342,9 AM - before 11 AM,5
140342,9 PM or later,5
140342,Before 9 AM,5
140343,11 AM - before 2 PM,4
140344,5 PM - before 9 PM,4
140345,Before 9 AM,4
140346,11 AM - before 2 PM,4
140347,Before 9 AM,4
140348,Before 9 AM,4
140349,11 AM - before 2 PM,4
140350,Before 9 AM,8
140351,Before 9 AM,4
140352,Before 9 AM,4
140353,11 AM - before 2 PM,4
140354,Before 9 AM,4
140355,11 AM - before 2 PM,4
140356,Before 9 AM,4
140357,5 PM - before 9 PM,4
140358,5 PM - before 9 PM,4
140359,11 AM - before 2 PM,8
140360,Before 9 AM,3
140361,2 PM - before 5 PM,2
140361,5 PM - before 9 PM,2
140389,5 PM - before 9 PM,2
140390,5 PM - before 9 PM,2
140391,5 PM - before 9 PM,20
140391,9 AM - before 11 AM,10
140392,5 PM - before 9 PM,3
140393,2 PM - before 5 PM,2
140393,Before 9 AM,2
140394,5 PM - before 9 PM,2
140395,11 AM - before 2 PM,2
140395,5 PM - before 9 PM,3
140395,9 AM - before 11 AM,3
140396,5 PM - before 9 PM,2
140396,Before 9 AM,2
140397,5 PM - before 9 PM,22
140397,9 AM - before 11 AM,5
140397,Before 9 AM,3
140398,5 PM - before 9 PM,2
140399,5 PM - before 9 PM,25
140399,Before 9 AM,5
140400,2 PM - before 5 PM,2
140401,5 PM - before 9 PM,2
140401,9 AM - before 11 AM,2
140402,5 PM - before 9 PM,2
140402,9 AM - before 11 AM,2
140407,5 PM - before 9 PM,4
140408,5 PM - before 9 PM,6
140408,Before 9 AM,2
140409,5 PM - before 9 PM,2
140426,5 PM - before 9 PM,2
140426,9 AM - before 11 AM,2
140432,5 PM - before 9 PM,10
140432,Before 9 AM,10
140441,5 PM - before 9 PM,10
140441,Before 9 AM,20
140480,2 PM - before 5 PM,3
140480,5 PM - before 9 PM,7
140480,9 AM - before 11 AM,2
140481,2 PM - before 5 PM,3
140481,5 PM - before 9 PM,9
140482,5 PM - before 9 PM,4
140483,11 AM - before 2 PM,4
140484,Before 9 AM,4
140485,Before 9 AM,4
140494,5 PM - before 9 PM,20
140494,Before 9 AM,10
140509,Before 9 AM,4
140510,Before 9 AM,4
140511,Before 9 AM,4
140563,2 PM - before 5 PM,1
140563,5 PM - before 9 PM,1
140582,2 PM - before 5 PM,4
140582,5 PM - before 9 PM,4
140583,5 PM - before 9 PM,3
140583,9 AM - before 11 AM,1
140584,11 AM - before 2 PM,2
140584,2 PM - before 5 PM,2
140584,5 PM - before 9 PM,4
140584,9 PM or later,2
140603,5 PM - before 9 PM,4
140604,Before 9 AM,8
140605,Before 9 AM,3
140634,5 PM - before 9 PM,10
140634,Before 9 AM,20
140644,11 AM - before 2 PM,2
140644,5 PM - before 9 PM,3
140644,9 PM or later,3
140659,5 PM - before 9 PM,5
140659,Before 9 AM,5
140668,5 PM - before 9 PM,3
140668,9 AM - before 11 AM,1
140669,2 PM - before 5 PM,2
140669,Before 9 AM,2
140670,2 PM - before 5 PM,3
140670,5 PM - before 9 PM,1
140672,5 PM - before 9 PM,4
140673,5 PM - before 9 PM,6
140673,9 PM or later,2
140674,5 PM - before 9 PM,4
140675,5 PM - before 9 PM,4
140676,5 PM - before 9 PM,5
140676,9 AM - before 11 AM,3
140677,5 PM - before 9 PM,5
140677,9 AM - before 11 AM,3
140678,5 PM - before 9 PM,4
140681,5 PM - before 9 PM,2
140683,5 PM - before 9 PM,2
140684,2 PM - before 5 PM,1
140684,5 PM - before 9 PM,3
140685,5 PM - before 9 PM,3
140685,9 AM - before 11 AM,3
140685,Before 9 AM,2
140686,2 PM - before 5 PM,4
140686,9 AM - before 11 AM,2
140686,Before 9 AM,2
140687,Before 9 AM,4
140688,9 AM - before 11 AM,4
140689,9 AM - before 11 AM,3
140690,11 AM - before 2 PM,4
140691,Before 9 AM,4
140692,11 AM - before 2 PM,4
140693,9 AM - before 11 AM,3
140694,5 PM - before 9 PM,3
140695,Before 9 AM,4
140696,9 AM - before 11 AM,4
140697,9 AM - before 11 AM,3
140698,11 AM - before 2 PM,4
140699,9 PM or later,4
140700,11 AM - before 2 PM,4
140701,Before 9 AM,4
140702,Before 9 AM,8
140703,Before 9 AM,2
140704,Before 9 AM,8
140705,Before 9 AM,4
140706,11 AM - before 2 PM,3
140707,Before 9 AM,2
140709,5 PM - before 9 PM,3
140709,9 AM - before 11 AM,1
140714,5 PM - before 9 PM,4
140715,2 PM - before 5 PM,5
140715,5 PM - before 9 PM,5
140717,2 PM - before 5 PM,2
140717,5 PM - before 9 PM,2
140717,9 AM - before 11 AM,1
140732,11 AM - before 2 PM,4
140732,5 PM - before 9 PM,4
140732,Before 9 AM,4
140733,5 PM - before 9 PM,4
140734,2 PM - before 5 PM,5
140734,9 AM - before 11 AM,5
140735,2 PM - before 5 PM,5
140735,5 PM - before 9 PM,5
140735,9 AM - before 11 AM,5
140735,Before 9 AM,5
140736,5 PM - before 9 PM,4
140737,2 PM - before 5 PM,3
140737,5 PM - before 9 PM,5
140743,5 PM - before 9 PM,5
140743,9 AM - before 11 AM,3
140744,5 PM - before 9 PM,5
140744,9 AM - before 11 AM,3
140745,2 PM - before 5 PM,4
140745,5 PM - before 9 PM,4
140746,5 PM - before 9 PM,4
140747,5 PM - before 9 PM,5
140747,9 AM - before 11 AM,3
140755,5 PM - before 9 PM,3
140755,Before 9 AM,1
140771,2 PM - before 5 PM,4
140772,11 AM - before 2 PM,5
140772,5 PM - before 9 PM,4
140772,Before 9 AM,3
140776,5 PM - before 9 PM,7
140776,Before 9 AM,3
140795,5 PM - before 9 PM,5
140845,2 PM - before 5 PM,2
140845,5 PM - before 9 PM,3
140845,9 AM - before 11 AM,3
140862,2 PM - before 5 PM,4
140862,5 PM - before 9 PM,4
140862,9 AM - before 11 AM,4
140862,9 PM or later,4
141002,11 AM - before 2 PM,3
141141,5 PM - before 9 PM,8
141143,5 PM - before 9 PM,8
141233,Before 9 AM,3
141269,5 PM - before 9 PM,10
141270,Before 9 AM,4
141271,9 AM - before 11 AM,10
141272,9 AM - before 11 AM,4
141273,Before 9 AM,3
141274,Before 9 AM,3
141275,11 AM - before 2 PM,3
141281,5 PM - before 9 PM,8
141282,5 PM - before 9 PM,3
141282,9 PM or later,1
141285,2 PM - before 5 PM,4
141286,2 PM - before 5 PM,10
141288,5 PM - before 9 PM,4
141289,5 PM - before 9 PM,4
141289,Before 9 AM,4
141290,2 PM - before 5 PM,2
141290,9 AM - before 11 AM,4
141290,Before 9 AM,4
141291,5 PM - before 9 PM,4
141291,9 AM - before 11 AM,4
141291,Before 9 AM,4
141292,5 PM - before 9 PM,4
141292,9 PM or later,4
141292,Before 9 AM,4
141293,5 PM - before 9 PM,3
141294,2 PM - before 5 PM,1
141294,5 PM - before 9 PM,3
141296,5 PM - before 9 PM,8
141296,Before 9 AM,4
141297,2 PM - before 5 PM,2
141297,5 PM - before 9 PM,6
141298,5 PM - before 9 PM,10
141298,Before 9 AM,20
141299,5 PM - before 9 PM,10
141300,5 PM - before 9 PM,3
141301,5 PM - before 9 PM,2
141302,5 PM - before 9 PM,3
141303,2 PM - before 5 PM,2
141303,5 PM - before 9 PM,4
141305,5 PM - before 9 PM,10
141305,9 AM - before 11 AM,8
141305,Before 9 AM,10
141306,5 PM - before 9 PM,8
141307,9 AM - before 11 AM,10
141307,Before 9 AM,18
141308,2 PM - before 5 PM,11
141308,9 AM - before 11 AM,9
141308,Before 9 AM,10
141309,5 PM - before 9 PM,3
141310,9 AM - before 11 AM,5
141310,Before 9 AM,3
141312,5 PM - before 9 PM,8
141313,5 PM - before 9 PM,6
141317,5 PM - before 9 PM,8
141329,5 PM - before 9 PM,5
141329,9 AM - before 11 AM,5
141400,11 AM - before 2 PM,2
141400,5 PM - before 9 PM,2
141401,5 PM - before 9 PM,3
141401,Before 9 AM,6
141432,Before 9 AM,30
141436,9 AM - before 11 AM,30
141437,5 PM - before 9 PM,8
141437,9 AM - before 11 AM,7
141472,5 PM - before 9 PM,4
141472,Before 9 AM,26
141597,9 AM - before 11 AM,7
141597,Before 9 AM,3
141679,5 PM - before 9 PM,4
142479,5 PM - before 9 PM,2
344108,Before 9 AM,40
344465,5 PM - before 9 PM,4
344532,5 PM - before 9 PM,1
344533,5 PM - before 9 PM,1
344534,5 PM - before 9 PM,4
344625,Before 9 AM,24
344634,11 AM - before 2 PM,8
344634,2 PM - before 5 PM,16
344634,Before 9 AM,22
344635,Before 9 AM,12
344636,9 AM - before 11 AM,2
344638,5 PM - before 9 PM,0
344639,5 PM - before 9 PM,3
344641,9 AM - before 11 AM,2
344641,Before 9 AM,2
344642,Before 9 AM,4
344643,5 PM - before 9 PM,20
344644,5 PM - before 9 PM,5
345343,Before 9 AM,20
345853,9 AM - before 11 AM,0
345938,Before 9 AM,24
346076,5 PM - before 9 PM,0
346249,Before 9 AM,25
346359,5 PM - before 9 PM,10
346366,5 PM - before 9 PM,0
346725,Before 9 AM,25
346833,2 PM - before 5 PM,1
346833,5 PM - before 9 PM,1
346833,Before 9 AM,22
346924,11 AM - before 2 PM,7
346924,5 PM - before 9 PM,9
346924,Before 9 AM,7
346925,2 PM - before 5 PM,4
346925,9 AM - before 11 AM,10
346925,Before 9 AM,10
347591,2 PM - before 5 PM,0
347591,5 PM - before 9 PM,13
347591,9 AM - before 11 AM,1
347591,Before 9 AM,10
347592,2 PM - before 5 PM,8
347592,5 PM - before 9 PM,2
347592,Before 9 AM,16
347593,5 PM - before 9 PM,10
347593,Before 9 AM,14
347594,11 AM - before 2 PM,1
347594,5 PM - before 9 PM,1
347594,Before 9 AM,22
348220,5 PM - before 9 PM,12
348220,Before 9 AM,12
348221,5 PM - before 9 PM,24
348222,5 PM - before 9 PM,25
348223,5 PM - before 9 PM,34
348224,5 PM - before 9 PM,5
348224,9 AM - before 11 AM,5
348225,5 PM - before 9 PM,25
348225,Before 9 AM,25
348226,5 PM - before 9 PM,6
348226,9 AM - before 11 AM,6
348305,5 PM - before 9 PM,4
348306,Before 9 AM,26
348307,Before 9 AM,26
348308,Before 9 AM,9
348309,Before 9 AM,26
348310,Before 9 AM,3
348311,5 PM - before 9 PM,0
348312,5 PM - before 9 PM,26
348321,Before 9 AM,24
348322,11 AM - before 2 PM,2
348322,2 PM - before 5 PM,2
348327,Before 9 AM,24
348328,Before 9 AM,0
348398,5 PM - before 9 PM,11
348398,Before 9 AM,11
348399,Before 9 AM,5
348400,11 AM - before 2 PM,10
348401,Before 9 AM,6
348403,2 PM - before 5 PM,2
348403,5 PM - before 9 PM,2
349532,2 PM - before 5 PM,2
349532,5 PM - before 9 PM,2
349551,11 AM - before 2 PM,2
349551,2 PM - before 5 PM,2
349551,5 PM - before 9 PM,2
349552,11 AM - before 2 PM,1
349552,2 PM - before 5 PM,1
349553,2 PM - before 5 PM,0
349553,5 PM - before 9 PM,5
349553,9 PM or later,1
349764,11 AM - before 2 PM,4
349874,11 AM - before 2 PM,9
349874,5 PM - before 9 PM,9
349874,Before 9 AM,6
349957,11 AM - before 2 PM,3
349957,5 PM - before 9 PM,5
350072,5 PM - before 9 PM,1
350090,Before 9 AM,17
350141,9 AM - before 11 AM,4
350148,Before 9 AM,2
350491,2 PM - before 5 PM,0
350491,5 PM - before 9 PM,1
350491,9 AM - before 11 AM,1
350576,5 PM - before 9 PM,4
350723,11 AM - before 2 PM,1
350723,5 PM - before 9 PM,3
350723,Before 9 AM,13
350822,Before 9 AM,12
351103,5 PM - before 9 PM,0
351104,5 PM - before 9 PM,0
351105,9 AM - before 11 AM,13
351105,Before 9 AM,13
351106,9 AM - before 11 AM,4
351107,9 AM - before 11 AM,4
351108,5 PM - before 9 PM,0
351108,Before 9 AM,8
351109,9 AM - before 11 AM,10
351110,9 AM - before 11 AM,0
351111,11 AM - before 2 PM,24
351112,9 AM - before 11 AM,24
351113,9 AM - before 11 AM,4
351114,9 AM - before 11 AM,24
351115,9 AM - before 11 AM,0
351116,9 AM - before 11 AM,4
351117,9 AM - before 11 AM,2
351651,2 PM - before 5 PM,2
351651,5 PM - before 9 PM,2
351651,Before 9 AM,2
351905,2 PM - before 5 PM,2
351905,5 PM - before 9 PM,3
351905,Before 9 AM,3
352059,5 PM - before 9 PM,1
352059,Before 9 AM,6
352060,5 PM - before 9 PM,8
352060,9 AM - before 11 AM,4
352980,5 PM - before 9 PM,3
352980,Before 9 AM,3
352981,11 AM - before 2 PM,5
352981,5 PM - before 9 PM,2
352983,Before 9 AM,0
352984,5 PM - before 9 PM,7
352984,Before 9 AM,17
353154,11 AM - before 2 PM,4
353396,Before 9 AM,6
353397,Before 9 AM,12
353398,5 PM - before 9 PM,2
353398,Before 9 AM,6
353401,2 PM - before 5 PM,1
353401,5 PM - before 9 PM,1
353401,Before 9 AM,0
353417,11 AM - before 2 PM,1
353417,5 PM - before 9 PM,2
353417,9 PM or later,1
353418,5 PM - before 9 PM,1
353618,5 PM - before 9 PM,4
353618,9 AM - before 11 AM,0
353619,5 PM - before 9 PM,3
353619,Before 9 AM,22
353620,5 PM - before 9 PM,6
353621,5 PM - before 9 PM,1
353621,9 AM - before 11 AM,2
353622,5 PM - before 9 PM,4
353622,Before 9 AM,21
353623,5 PM - before 9 PM,2
353623,9 AM - before 11 AM,2
355530,5 PM - before 9 PM,4
356847,11 AM - before 2 PM,24
356847,5 PM - before 9 PM,24
356847,Before 9 AM,24
357024,Before 9 AM,12
357090,11 AM - before 2 PM,2
357090,Before 9 AM,0
357091,5 PM - before 9 PM,1
357092,Before 9 AM,4
357093,9 PM or later,4
357258,5 PM - before 9 PM,4
357530,5 PM - before 9 PM,1
357530,9 AM - before 11 AM,4
357580,Before 9 AM,24
357745,11 AM - before 2 PM,0
357745,5 PM - before 9 PM,0
357745,9 AM - before 11 AM,3
357867,5 PM - before 9 PM,6
357867,9 PM or later,3
358029,11 AM - before 2 PM,6
358029,5 PM - before 9 PM,7
358030,Before 9 AM,24
358031,5 PM - before 9 PM,7
358031,9 AM - before 11 AM,7
358095,Before 9 AM,24
358230,Before 9 AM,24
358404,5 PM - before 9 PM,24
358405,5 PM - before 9 PM,7
358482,5 PM - before 9 PM,3
358482,9 PM or later,9
358483,2 PM - before 5 PM,0
358483,5 PM - before 9 PM,3
358484,5 PM - before 9 PM,1
358484,9 AM - before 11 AM,0
358485,5 PM - before 9 PM,2
358485,9 AM - before 11 AM,7
358485,9 PM or later,5
358486,9 AM - before 11 AM,3
358631,2 PM - before 5 PM,3
358631,9 PM or later,1
358633,11 AM - before 2 PM,3
358633,5 PM - before 9 PM,3
358634,2 PM - before 5 PM,3
358634,5 PM - before 9 PM,2
358634,9 AM - before 11 AM,2
358634,9 PM or later,3
358635,11 AM - before 2 PM,0
358635,5 PM - before 9 PM,2
358808,Before 9 AM,15
358809,Before 9 AM,25
358930,11 AM - before 2 PM,5
358930,5 PM - before 9 PM,5
358930,Before 9 AM,14
358960,5 PM - before 9 PM,3
358960,Before 9 AM,21
358962,5 PM - before 9 PM,1
358962,9 AM - before 11 AM,4
358962,Before 9 AM,19
358963,2 PM - before 5 PM,5
358963,5 PM - before 9 PM,3
358963,9 AM - before 11 AM,4
358963,Before 9 AM,12
359041,Before 9 AM,25
359144,11 AM - before 2 PM,6
359144,2 PM - before 5 PM,4
359144,Before 9 AM,14
359149,11 AM - before 2 PM,7
359149,5 PM - before 9 PM,4
359149,Before 9 AM,13
359150,11 AM - before 2 PM,5
359150,2 PM - before 5 PM,8
359150,Before 9 AM,11
359151,11 AM - before 2 PM,4
359151,2 PM - before 5 PM,4
359151,5 PM - before 9 PM,3
359151,Before 9 AM,13
359183,Before 9 AM,28
359245,5 PM - before 9 PM,8
359383,9 AM - before 11 AM,7
359383,Before 9 AM,17
359399,5 PM - before 9 PM,1
359399,9 PM or later,1
359492,2 PM - before 5 PM,4
359492,5 PM - before 9 PM,0
359492,9 AM - before 11 AM,4
359492,Before 9 AM,4
359563,Before 9 AM,25
359564,Before 9 AM,25
359566,5 PM - before 9 PM,5
359566,Before 9 AM,24
359632,5 PM - before 9 PM,2
359632,9 PM or later,2
359683,11 AM - before 2 PM,3
359683,2 PM - before 5 PM,5
359683,Before 9 AM,17
359718,5 PM - before 9 PM,10
359847,5 PM - before 9 PM,7
359874,5 PM - before 9 PM,2
359874,9 AM - before 11 AM,2
359875,5 PM - before 9 PM,0
359876,2 PM - before 5 PM,2
359876,5 PM - before 9 PM,4
359876,9 AM - before 11 AM,0
359883,5 PM - before 9 PM,3
359884,2 PM - before 5 PM,1
359884,5 PM - before 9 PM,3
359885,2 PM - before 5 PM,1
359885,5 PM - before 9 PM,2
359885,9 AM - before 11 AM,5
359941,5 PM - before 9 PM,3
359941,9 PM or later,4
359945,5 PM - before 9 PM,2
359946,11 AM - before 2 PM,4
359946,5 PM - before 9 PM,5
359947,5 PM - before 9 PM,1
359983,5 PM - before 9 PM,11
359984,5 PM - before 9 PM,12
359985,11 AM - before 2 PM,4
359985,5 PM - before 9 PM,6
360020,Before 9 AM,2
360089,5 PM - before 9 PM,0
360106,Before 9 AM,25
360211,5 PM - before 9 PM,4
360220,5 PM - before 9 PM,2
360220,9 PM or later,2
360220,Before 9 AM,1
360355,Before 9 AM,24
360397,5 PM - before 9 PM,10
360398,5 PM - before 9 PM,6
360443,11 AM - before 2 PM,3
360443,5 PM - before 9 PM,3
360511,5 PM - before 9 PM,2
360511,9 PM or later,2
360512,5 PM - before 9 PM,4
360512,9 AM - before 11 AM,3
360513,11 AM - before 2 PM,0
360513,5 PM - before 9 PM,1
360513,9 AM - before 11 AM,0
360517,5 PM - before 9 PM,0
360517,Before 9 AM,1
360518,5 PM - before 9 PM,0
360525,5 PM - before 9 PM,2
360525,9 AM - before 11 AM,3
360526,5 PM - before 9 PM,3
360526,9 AM - before 11 AM,2
360588,11 AM - before 2 PM,7
360588,2 PM - before 5 PM,6
360588,Before 9 AM,11
360704,5 PM - before 9 PM,0
360729,5 PM - before 9 PM,6
360729,Before 9 AM,6
360730,Before 9 AM,18
360731,Before 9 AM,26
360732,Before 9 AM,20
360733,5 PM - before 9 PM,2
360733,Before 9 AM,4
360734,5 PM - before 9 PM,9
360734,Before 9 AM,16
360735,Before 9 AM,4
360736,5 PM - before 9 PM,3
360736,Before 9 AM,5
360737,Before 9 AM,24
360831,11 AM - before 2 PM,24
360831,Before 9 AM,28
360921,5 PM - before 9 PM,1
360921,Before 9 AM,4
361006,11 AM - before 2 PM,4
361006,Before 9 AM,20
361053,5 PM - before 9 PM,2
361054,Before 9 AM,0
361181,Before 9 AM,10
361212,2 PM - before 5 PM,4
361456,Before 9 AM,4
361473,5 PM - before 9 PM,1
361473,9 AM - before 11 AM,1
361482,11 AM - before 2 PM,7
361482,5 PM - before 9 PM,8
361483,2 PM - before 5 PM,6
361483,5 PM - before 9 PM,6
361484,5 PM - before 9 PM,7
361515,11 AM - before 2 PM,2
361515,9 AM - before 11 AM,0
361518,9 AM - before 11 AM,5
361518,Before 9 AM,19
361519,Before 9 AM,24
361560,5 PM - before 9 PM,4
361753,5 PM - before 9 PM,17
361768,5 PM - before 9 PM,1
361768,9 PM or later,3
361768,Before 9 AM,1
361791,Before 9 AM,24
361793,Before 9 AM,24
361794,Before 9 AM,24
361811,11 AM - before 2 PM,0
361811,5 PM - before 9 PM,1
361811,9 AM - before 11 AM,3
361905,Before 9 AM,4
362007,Before 9 AM,24
362008,Before 9 AM,24
362165,2 PM - before 5 PM,3
362165,9 AM - before 11 AM,4
362165,Before 9 AM,5
362216,5 PM - before 9 PM,0
362216,9 AM - before 11 AM,1
362269,9 AM - before 11 AM,4
362270,Before 9 AM,4
362412,2 PM - before 5 PM,4
362412,5 PM - before 9 PM,6
362412,9 AM - before 11 AM,10
362512,Before 9 AM,24
362667,Before 9 AM,25
362676,5 PM - before 9 PM,0
362676,9 AM - before 11 AM,1
362711,2 PM - before 5 PM,10
362711,Before 9 AM,14
362829,11 AM - before 2 PM,2
362829,9 AM - before 11 AM,0
362977,2 PM - before 5 PM,2
362977,5 PM - before 9 PM,4
362977,9 AM - before 11 AM,3
362978,5 PM - before 9 PM,20
362979,Before 9 AM,6
363114,5 PM - before 9 PM,3
363114,9 AM - before 11 AM,2
363115,5 PM - before 9 PM,0
363116,5 PM - before 9 PM,3
363117,2 PM - before 5 PM,3
363117,5 PM - before 9 PM,3
363279,Before 9 AM,24
363326,2 PM - before 5 PM,2
363406,Before 9 AM,25
363454,5 PM - before 9 PM,0
363454,Before 9 AM,4
363631,5 PM - before 9 PM,20
363656,Before 9 AM,4
363785,Before 9 AM,8
363813,11 AM - before 2 PM,1
363813,5 PM - before 9 PM,3
363813,9 AM - before 11 AM,4
363943,Before 9 AM,4
364039,5 PM - before 9 PM,6
364102,5 PM - before 9 PM,10
364345,11 AM - before 2 PM,0
364345,2 PM - before 5 PM,0
364345,5 PM - before 9 PM,4
364345,9 AM - before 11 AM,5
364511,11 AM - before 2 PM,0
364511,5 PM - before 9 PM,2
364513,11 AM - before 2 PM,2
364513,2 PM - before 5 PM,5
364513,5 PM - before 9 PM,3
364513,9 AM - before 11 AM,3
364514,11 AM - before 2 PM,2
364514,2 PM - before 5 PM,2
364677,5 PM - before 9 PM,2
364678,5 PM - before 9 PM,1
364678,9 PM or later,0
364680,9 AM - before 11 AM,15
365076,Before 9 AM,3
365304,Before 9 AM,24
365472,2 PM - before 5 PM,0
365525,11 AM - before 2 PM,6
365525,Before 9 AM,6
365526,5 PM - before 9 PM,3
365526,Before 9 AM,1
365657,5 PM - before 9 PM,3
365681,2 PM - before 5 PM,0
365681,Before 9 AM,0
365682,5 PM - before 9 PM,0
365682,9 AM - before 11 AM,1
365717,5 PM - before 9 PM,0
365717,Before 9 AM,4
365734,Before 9 AM,12
365735,5 PM - before 9 PM,2
365735,Before 9 AM,2
365736,5 PM - before 9 PM,5
365737,5 PM - before 9 PM,8
365737,Before 9 AM,14
365738,11 AM - before 2 PM,3
365738,9 PM or later,5
365738,Before 9 AM,4
365739,Before 9 AM,16
365740,11 AM - before 2 PM,12
365740,5 PM - before 9 PM,6
365740,Before 9 AM,12
365741,5 PM - before 9 PM,21
365742,5 PM - before 9 PM,5
365744,Before 9 AM,25
365745,5 PM - before 9 PM,1
365745,Before 9 AM,4
365746,5 PM - before 9 PM,12
